,start_time,end_time,station_start_name,start_lat,start_long,station_end_name,end_lat,end_long,user_type,time_travel,miles,time_travel_seconds
102443,2022-08-27 09:47:26,2022-08-27 09:50:54,Hamilton Park,40.727595966,-74.044247311,Manila & 1st,40.72165072487999,-74.04288411140442,member,208,0.41643090156562546,208
13941,2017-04-21 07:10:30,2017-04-21 07:16:48,Hamilton Park,40.727595966,-74.044247311,Grove St PATH,40.71958611647166,-74.04311746358871,member,378,0.5558722389234687,378
52965,2022-04-08 23:09:18,2022-04-08 23:15:55,Willow Ave & 12 St,40.7518674823282,-74.03037697076797,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,casual,397,0.5024369552472278,397
26471,2017-08-23 22:07:52,2017-08-23 22:11:33,Grove St PATH,40.71958611647166,-74.04311746358871,Van Vorst Park,40.71848892,-74.047726625,member,221,0.25355055476659316,221
41274,2022-12-08 09:03:54,2022-12-08 09:11:10,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,member,436,0.42643821717305963,436
4440,2017-01-12 20:34:11,2017-01-12 20:39:09,Brunswick & 6th,40.72601172964625,-74.05038893222809,Hamilton Park,40.727595966,-74.044247311,member,298,0.340429767837657,298
2954,2022-04-30 07:39:49,2022-04-30 07:51:06,Morris Canal,40.7124188237569,-74.03852552175522,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,casual,677,1.6337361111078517,677
20020,2017-08-18 09:07:37,2017-08-18 09:14:03,Essex Light Rail,40.7127742,-74.0364857,Newport PATH,40.7272235,-74.0337589,member,386,1.0072604110256806,386
61458,2022-04-25 17:42:34,2022-04-25 17:46:52,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,4 St & Grand St,40.7422579775645,-74.03511106967926,member,258,0.5296671083535429,258
59554,2022-08-28 20:07:13,2022-08-28 20:26:47,Leonard Gordon Park,40.74590996631558,-74.0572714805603,Leonard Gordon Park,40.74590996631558,-74.0572714805603,casual,1174,0.0,1174
18034,2022-12-28 08:54:26,2022-12-28 08:54:49,City Hall,40.717674971,-74.04387641,City Hall,40.7177325,-74.043845,member,23,0.004298539579397826,23
102315,2022-08-23 08:55:59,2022-08-23 09:00:36,Hamilton Park,40.727595966,-74.044247311,Manila & 1st,40.72165072487999,-74.04288411140442,casual,277,0.41643090156562546,277
44436,2022-12-30 18:32:41,2022-12-30 19:07:44,McGinley Square,40.725354314,-74.067568898,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,casual,2103,2.2373474887134677,2103
24979,2017-08-22 19:26:22,2017-08-22 19:32:05,Exchange Place,40.7162469,-74.0334588,Marin Light Rail,40.71458403535893,-74.04281705617905,member,343,0.5045600081599012,343
17659,2017-04-26 21:36:14,2017-04-26 21:49:04,Morris Canal,40.7124188237569,-74.03852552175522,Morris Canal,40.7124188237569,-74.03852552175522,member,770,0.0,770
21544,2022-04-20 19:35:06,2022-04-20 19:40:04,Columbus Dr at Exchange Pl,40.71687,-74.03281,Marin Light Rail,40.71458403535893,-74.04281705617905,member,298,0.548569151921973,298
35949,2022-04-04 19:20:30,2022-04-04 19:23:56,City Hall - Washington St & 1 St,40.73736,-74.03097,Adams St & 2 St,40.73981372311843,-74.03690412640572,member,206,0.3545001822015724,206
12598,2017-04-19 08:18:55,2017-04-19 08:21:31,Brunswick & 6th,40.72601172964625,-74.05038893222809,Jersey & 3rd,40.72333158646436,-74.04595255851744,member,156,0.297389156303216,156
108344,2022-08-20 19:42:20,2022-08-20 20:15:14,Manila & 1st,40.72165072487999,-74.04288411140442,Van Vorst Park,40.71848892,-74.047726625,member,1974,0.3350108008276821,1974
97781,2022-08-19 19:44:07,2022-08-19 19:56:59,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,casual,772,0.8525473349134635,772
25262,2022-08-24 17:26:10,2022-08-24 18:00:29,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,casual,2059,0.15081579750230595,2059
14446,2017-12-26 09:37:28,2017-12-26 09:42:00,Newport Pkwy,40.7287448,-74.0321082,Newport PATH,40.7272235,-74.0337589,member,272,0.13611693544952141,272
1750,2017-04-04 10:14:39,2017-04-04 10:25:41,Lafayette Park,40.71346382669195,-74.06285852193832,Newark Ave,40.72152515,-74.046304543,member,662,1.0318776255256972,662
16439,2022-01-15 17:55:42,2022-01-15 18:05:15,Columbus Drive,40.71835519823214,-74.03891444206238,Montgomery St,40.71942,-74.05099,member,573,0.6382182128836024,573
43611,2022-12-31 16:17:37,2022-12-31 16:26:02,Warren St,40.721127033,-74.038047552,Adams St & 2 St,40.73981372311843,-74.03690412640572,member,505,1.2908238182949974,505
16449,2022-01-04 13:03:51,2022-01-04 13:09:39,Adams St & 2 St,40.73981372311843,-74.03690412640572,7 St & Monroe St,40.74641264837719,-74.03797701001167,member,348,0.45881127380505354,348
112806,2022-08-04 21:05:56,2022-08-04 21:20:27,Riverview Park,40.7443187,-74.0439909,Newport PATH,40.7272235,-74.0337589,member,871,1.29611278278574,871
36301,2022-08-12 12:44:07,2022-08-12 12:52:38,Marin Light Rail,40.71458403535893,-74.04281705617905,Warren St,40.7211236,-74.03805095,casual,511,0.5159806084954527,511
28214,2022-12-27 22:16:31,2022-12-27 22:20:55,Bergen Ave & Sip Ave,40.73121798,-74.06444788,Oakland Ave,40.7376037,-74.0524783,casual,264,0.7673801136028536,264
45453,2022-08-14 10:54:42,2022-08-14 10:58:11,Hamilton Park,40.727595966,-74.044247311,Newark Ave,40.72152515,-74.046304543,member,209,0.4325982367343888,209
36808,2022-12-01 08:12:23,2022-12-01 08:17:10,Hamilton Park,40.727595966,-74.044247311,Newport PATH,40.7272235,-74.0337589,member,287,0.5511778702912505,287
17744,2017-04-27 07:10:27,2017-04-27 07:12:56,Morris Canal,40.7124188237569,-74.03852552175522,Paulus Hook,40.7141454,-74.0335519,member,149,0.28703321662375114,149
18385,2022-01-02 17:49:19,2022-01-02 18:53:22,Adams St & 2 St,40.73981372311843,-74.03690412640572,Adams St & 2 St,40.73981372311843,-74.03690412640572,member,3843,0.0,3843
60345,2022-08-28 09:16:42,2022-08-28 09:18:11,Newark Ave,40.72152515,-74.046304543,Jersey & 3rd,40.72333158646436,-74.04595255851744,member,89,0.1260106134470931,89
16221,2022-01-20 17:56:41,2022-01-20 18:02:13,Monmouth and 6th,40.72568548362901,-74.04879033565521,Montgomery St,40.71942,-74.05099,member,332,0.4474897358221249,332
39640,2022-04-21 00:13:01,2022-04-21 00:21:30,Grove St PATH,40.71958611647166,-74.04311746358871,Baldwin at Montgomery,40.7236589,-74.0641943,casual,509,1.1416334461925166,509
95010,2022-08-20 11:53:26,2022-08-20 12:09:01,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,Columbus Dr at Exchange Pl,40.71687,-74.03281,member,935,1.3387187345130052,935
88389,2022-08-14 13:21:46,2022-08-14 13:31:57,Astor Place,40.71928220070702,-74.07126188278198,JC Medical Center,40.71653978099194,-74.0496379137039,member,611,1.1509522944543344,611
83355,2022-08-06 06:21:56,2022-08-06 06:32:21,Hoboken Ave at Monmouth St,40.735287428,-74.046790719,Columbus Dr at Exchange Pl,40.71687,-74.03281,casual,625,1.4675447770762051,625
74106,2022-08-05 11:56:11,2022-08-05 12:11:56,Hoboken Terminal - River St & Hudson Pl,40.736169815,-74.029225111,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,member,945,0.008727887508840458,945
83291,2022-08-25 15:11:44,2022-08-25 15:14:13,Essex Light Rail,40.7127742,-74.0364857,Marin Light Rail,40.71458403535893,-74.04281705617905,member,149,0.3551097814979168,149
44551,2022-04-09 17:17:56,2022-04-09 17:26:51,7 St & Monroe St,40.74641264837719,-74.03797701001167,11 St & Washington St,40.74998490907138,-74.02715027332306,member,535,0.6193282968188603,535
6363,2022-12-29 17:54:21,2022-12-29 17:55:12,Christ Hospital,40.734820366,-74.050565004,Christ Hospital,40.734785818,-74.050443636,member,51,0.00680181989552496,51
46357,2022-04-15 23:46:56,2022-04-15 23:47:44,Newport Pkwy,40.7287448,-74.0321082,Newport Pkwy,40.7287448,-74.0321082,member,48,0.0,48
11883,2022-12-07 23:27:08,2022-12-08 00:00:06,Newport Pkwy,40.7287448,-74.0321082,Clinton St & Newark St,40.73743,-74.03571,member,1978,0.628413477651452,1978
16919,2022-04-01 07:59:53,2022-04-01 08:18:44,Lafayette Park,40.71346382669195,-74.06285852193832,McGinley Square,40.7253399253558,-74.06762212514877,casual,1131,0.8567906521071209,1131
33330,2017-08-30 09:33:09,2017-08-30 09:35:54,Jersey & 6th St,40.72528910781132,-74.04557168483734,Grove St PATH,40.71958611647166,-74.04311746358871,member,165,0.41407490170009986,165
3121,2017-01-10 17:22:49,2017-01-10 17:27:19,Grove St PATH,40.71958611647166,-74.04311746358871,Hamilton Park,40.727595966,-74.044247311,member,270,0.5558722389234687,270
82674,2022-08-26 16:39:16,2022-08-26 16:44:42,Hoboken Terminal - River St & Hudson Pl,40.736010909,-74.029140711,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,member,326,0.9371248770854788,326
16296,2017-08-15 08:57:00,2017-08-15 09:01:22,Brunswick St,40.7241765,-74.0506564,Grove St PATH,40.71958611647166,-74.04311746358871,member,262,0.5069238693546247,262
12959,2017-12-21 17:47:32,2017-12-21 17:57:18,Sip Ave,40.73074262530658,-74.06378388404846,Lincoln Park,40.7246050998869,-74.07840594649315,member,586,0.8766498689342649,586
12214,2022-01-18 16:49:02,2022-01-18 16:52:01,Dixon Mills,40.721630142638354,-74.04996782541275,Grove St PATH,40.71958611647166,-74.04311746358871,member,179,0.38630744170975906,179
15203,2022-12-08 07:45:16,2022-12-08 07:51:22,Bergen Ave,40.722103786686034,-74.07145500183105,Bergen Ave & Sip Ave,40.73100888698729,-74.06443700194359,member,366,0.7164507065026761,366
34861,2017-08-31 14:50:31,2017-08-31 14:57:53,Paulus Hook,40.7141454,-74.0335519,Warren St,40.7211236,-74.03805095,member,442,0.5363280125288713,442
30949,2022-12-05 18:14:01,2022-12-05 18:22:41,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,Monmouth and 6th,40.72568548362901,-74.04879033565521,casual,520,1.2564058746584208,520
50756,2022-04-05 18:55:51,2022-04-05 19:00:39,Bergen Ave,40.722103786686034,-74.07145500183105,Sip Ave,40.73089709786179,-74.06391263008118,member,288,0.7245146149716998,288
105825,2022-08-03 21:11:05,2022-08-03 21:15:42,8 St & Washington St,40.74598388291562,-74.02819901704788,City Hall - Washington St & 1 St,40.73736,-74.03097,casual,277,0.6125832557599392,277
12483,2017-04-19 06:54:33,2017-04-19 06:58:10,Morris Canal,40.7124188237569,-74.03852552175522,Exchange Place,40.7162469,-74.0334588,member,217,0.3748894018386775,217
9726,2017-12-16 11:01:46,2017-12-16 11:04:56,Brunswick & 6th,40.72601172964625,-74.05038893222809,Jersey & 3rd,40.72333158646436,-74.04595255851744,member,190,0.297389156303216,190
25441,2022-01-26 20:59:20,2022-01-26 21:01:16,Brunswick St,40.7241765,-74.0506564,Dixon Mills,40.721630142638354,-74.04996782541275,member,116,0.1793846502299264,116
99792,2022-08-28 16:27:29,2022-08-28 16:37:28,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,Clinton St & 7 St,40.74542,-74.03332,member,599,0.6818246502934234,599
105535,2022-08-18 08:55:55,2022-08-18 09:01:48,Lincoln Park,40.724675894,-74.078485131,Bergen Ave & Sip Ave,40.73100888698729,-74.06443700194359,casual,353,0.8571905819945691,353
110385,2022-08-22 08:26:53,2022-08-22 08:31:10,Grove St PATH,40.71958611647166,-74.04311746358871,Jersey & 6th St,40.72528910781132,-74.04557168483734,member,257,0.41407490170009986,257
68554,2022-08-08 20:36:55,2022-08-08 20:44:53,Newark Ave,40.72152515,-74.046304543,Liberty Light Rail,40.7112423,-74.0557013,member,478,0.8642025304469579,478
7267,2022-01-05 12:33:56,2022-01-05 12:38:54,Madison St & 1 St,40.73879,-74.0393,8 St & Washington St,40.74598388291562,-74.02819901704788,member,298,0.7653999495336935,298
111,2022-01-19 17:49:28,2022-01-19 17:57:12,Essex Light Rail,40.7127742,-74.0364857,Grove St PATH,40.71958611647166,-74.04311746358871,member,464,0.5849522648154623,464
26681,2017-08-24 08:15:24,2017-08-24 08:19:08,Brunswick & 6th,40.72601172964625,-74.05038893222809,Manila & 1st,40.72165072487999,-74.04288411140442,member,224,0.4957540607174603,224
33799,2022-12-09 11:22:19,2022-12-09 11:29:47,Liberty Light Rail,40.7112423,-74.0557013,City Hall,40.7177325,-74.043845,member,448,0.7668581215759394,448
20296,2017-04-29 18:42:26,2017-04-29 18:53:23,Liberty Light Rail,40.7112423,-74.0557013,Dixon Mills,40.721630142638354,-74.04996782541275,member,657,0.7774285391345389,657
45374,2022-04-24 17:17:18,2022-04-24 17:20:01,Washington St,40.7242941,-74.0354826,Newport Pkwy,40.7287448,-74.0321082,member,163,0.35453328226215264,163
111535,2022-08-27 01:43:22,2022-08-27 01:46:43,City Hall - Washington St & 1 St,40.73736,-74.03097,4 St & Grand St,40.7422579775645,-74.03511106967926,casual,201,0.4018243834544982,201
76661,2022-08-26 20:44:07,2022-08-26 20:56:58,Madison St & 1 St,40.738860607,-74.039380193,11 St & Washington St,40.74998490907138,-74.02715027332306,casual,771,1.0005845326307103,771
60251,2022-04-30 15:53:10,2022-04-30 15:57:41,Columbus Drive,40.71835519823214,-74.03891444206238,Marin Light Rail,40.71458403535893,-74.04281705617905,member,271,0.3312050108673649,271
33601,2022-12-26 19:46:33,2022-12-26 19:56:50,Newport PATH,40.7272235,-74.0337589,City Hall,40.7177325,-74.043845,member,617,0.842178497144729,617
104561,2022-08-06 19:27:51,2022-08-06 19:34:08,Newport PATH,40.7272235,-74.0337589,Manila & 1st,40.72165072487999,-74.04288411140442,member,377,0.6142851420164015,377
48498,2022-12-28 15:28:26,2022-12-28 15:34:12,11 St & Washington St,40.750026703,-74.027427197,City Hall - Washington St & 1 St,40.73736,-74.03097,member,346,0.8935930784894055,346
58695,2022-04-17 15:34:14,2022-04-17 15:41:24,Grand St,40.71517767732029,-74.03768330812454,Washington St,40.7242941,-74.0354826,member,430,0.6395766938838235,430
12442,2017-04-19 00:54:49,2017-04-19 01:04:39,McGinley Square,40.7253399253558,-74.06762212514877,West Side Light Rail,40.714402,-74.0887723,member,590,1.342603481289253,590
10129,2022-08-06 11:11:04,2022-08-06 11:23:57,Hamilton Park,40.727595966,-74.044247311,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,member,773,1.080077172100639,773
25335,2022-04-22 12:10:21,2022-04-22 12:14:26,Brunswick & 6th,40.72601172964625,-74.05038893222809,Hamilton Park,40.727595966,-74.044247311,member,245,0.340429767837657,245
113330,2022-08-30 15:04:29,2022-08-30 15:07:36,Manila & 1st,40.72165072487999,-74.04288411140442,Brunswick St,40.7241765,-74.0506564,member,187,0.4436891768701241,187
18313,2022-04-15 13:29:53,2022-04-15 13:56:26,Grove St PATH,40.71958611647166,-74.04311746358871,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,member,1593,1.832121748375494,1593
179,2017-08-01 07:57:03,2017-08-01 08:00:41,Monmouth and 6th,40.72568548362901,-74.04879033565521,Grove St PATH,40.71958611647166,-74.04311746358871,member,218,0.515581922853198,218
34228,2022-08-10 08:30:06,2022-08-10 08:49:29,Warren St,40.7211236,-74.03805095,Warren St,40.7211236,-74.03805095,casual,1163,0.0,1163
18611,2022-12-02 11:26:57,2022-12-02 11:32:03,Clinton St & 7 St,40.74542,-74.03332,12 St & Sinatra Dr N,40.75060414236896,-74.02402013540268,member,306,0.6050972945382936,306
22948,2022-08-17 16:22:12,2022-08-17 16:35:50,Warren St,40.7211236,-74.03805095,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,casual,818,1.5170733805272432,818
93273,2022-08-19 08:41:09,2022-08-19 08:46:27,Morris Canal,40.7124188237569,-74.03852552175522,Columbus Dr at Exchange Pl,40.71687,-74.03281,member,318,0.42940473514348776,318
16084,2022-01-28 08:00:17,2022-01-28 08:06:26,Astor Place,40.71928220070702,-74.07126188278198,Sip Ave,40.73089709786179,-74.06391263008118,member,369,0.8894811633530247,369
11038,2017-01-27 17:29:14,2017-01-27 17:40:48,Newport PATH,40.7272235,-74.0337589,Van Vorst Park,40.71848892,-74.047726625,member,694,0.9491797695709893,694
6154,2022-08-28 19:46:56,2022-08-28 20:04:00,Brunswick & 6th,40.72601172964625,-74.05038893222809,Newport Pkwy,40.7287448,-74.0321082,casual,1024,0.9779840402637008,1024
29149,2017-08-26 07:53:50,2017-08-26 07:58:05,Brunswick St,40.7241765,-74.0506564,Manila & 1st,40.72165072487999,-74.04288411140442,member,255,0.4436891768701241,255
1359,2017-01-04 20:12:15,2017-01-04 20:21:25,5 Corners Library,40.73496102000952,-74.0595030784607,Astor Place,40.71928220070702,-74.07126188278198,member,550,1.245583330711744,550
18880,2017-08-17 09:13:28,2017-08-17 09:17:35,Brunswick & 6th,40.72601172964625,-74.05038893222809,Newark Ave,40.72152515,-74.046304543,member,247,0.3765866984611356,247
82007,2022-08-06 18:35:43,2022-08-06 18:43:47,Harborside,40.7192517,-74.034234,Montgomery St,40.71942,-74.05099,member,484,0.8797719063627227,484
287,2017-04-01 19:04:17,2017-04-01 19:10:04,Hamilton Park,40.727595966,-74.044247311,Warren St,40.7211236,-74.03805095,member,347,0.5525130072903932,347
7531,2022-04-13 20:51:55,2022-04-13 21:07:00,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,Hamilton Park,40.727595966,-74.044247311,member,905,1.403551056184762,905
59716,2022-08-22 13:58:59,2022-08-22 14:40:07,Leonard Gordon Park,40.74590996631558,-74.0572714805603,Warren St,40.7211236,-74.03805095,member,2468,1.9857031147049977,2468
23674,2022-08-09 22:33:42,2022-08-09 22:39:34,9 St HBLR - Jackson St & 8 St,40.748081446,-74.038410783,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,casual,352,0.4950660578304977,352
17945,2022-01-25 13:46:39,2022-01-25 13:51:57,Marin Light Rail,40.71458403535893,-74.04281705617905,Washington St,40.7242941,-74.0354826,member,318,0.7727836864043952,318
45672,2022-04-29 12:54:20,2022-04-29 13:16:33,Warren St,40.7211236,-74.03805095,Warren St,40.7211236,-74.03805095,member,1333,0.0,1333
7165,2017-08-07 08:42:33,2017-08-07 08:45:54,JC Medical Center,40.71653978099194,-74.0496379137039,City Hall,40.7177325,-74.043845,member,201,0.31507834886970987,201
40733,2022-12-08 09:09:30,2022-12-08 09:13:14,Adams St & 2 St,40.73982656,-74.036860585,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,member,224,0.5153990873244397,224
59230,2022-04-20 21:33:17,2022-04-20 21:39:07,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,member,350,1.0142816353381703,350
69030,2022-08-16 17:16:56,2022-08-16 17:48:02,Grove St PATH,40.719586,-74.043117,Liberty Light Rail,40.711242,-74.055701,casual,1866,0.8763686234233317,1866
12724,2022-04-30 08:42:33,2022-04-30 08:52:56,Marin Light Rail,40.71458403535893,-74.04281705617905,Newport PATH,40.7272235,-74.0337589,casual,623,0.993374734446484,623
19371,2017-08-17 17:54:07,2017-08-17 17:58:17,Grove St PATH,40.71958611647166,-74.04311746358871,Monmouth and 6th,40.72568548362901,-74.04879033565521,member,250,0.515581922853198,250
38704,2022-04-14 07:56:55,2022-04-14 08:06:52,Baldwin at Montgomery,40.7236589,-74.0641943,Columbus Drive,40.71835519823214,-74.03891444206238,member,597,1.3767009378877921,597
112856,2022-08-27 15:51:22,2022-08-27 15:52:57,Manila & 1st,40.72165072487999,-74.04288411140442,Jersey & 3rd,40.72333158646436,-74.04595255851744,member,95,0.1984971605491815,95
37226,2022-08-02 15:02:13,2022-08-02 15:09:41,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,Hudson St & 4 St,40.74097260864355,-74.02860336005688,member,448,0.7027967975465894,448
6359,2022-01-10 15:16:44,2022-01-10 15:23:18,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,member,394,0.6065125756189473,394
15535,2022-12-10 16:17:02,2022-12-10 16:17:06,Bergen Ave & Sip Ave,40.73100888698729,-74.06443700194359,Bergen Ave & Sip Ave,40.73100888698729,-74.06443700194359,member,4,0.0,4
9931,2017-12-16 22:49:04,2017-12-16 22:50:49,Grove St PATH,40.71958611647166,-74.04311746358871,City Hall,40.7177325,-74.043845,member,105,0.13348538592226272,105
4399,2022-04-30 18:48:24,2022-04-30 19:00:58,Liberty Light Rail,40.7112423,-74.0557013,Jersey & 3rd,40.72333158646436,-74.04595255851744,casual,754,0.9786921195929493,754
98084,2022-08-31 18:01:13,2022-08-31 18:12:30,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,casual,677,0.8525473349134635,677
28830,2017-08-25 18:33:50,2017-08-25 18:39:22,Columbus Drive,40.71835519823214,-74.03891444206238,Morris Canal,40.7124188237569,-74.03852552175522,member,332,0.4101320351731448,332
25406,2022-08-05 16:12:03,2022-08-05 16:20:23,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,casual,500,0.9378619213764678,500
39526,2022-04-14 08:09:35,2022-04-14 08:15:13,8 St & Washington St,40.74598388291562,-74.02819901704788,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,member,338,0.6859766783465161,338
27502,2022-04-10 17:46:47,2022-04-10 18:47:47,Baldwin at Montgomery,40.7236589,-74.0641943,Baldwin at Montgomery,40.7236589,-74.0641943,casual,3660,0.0,3660
15589,2022-01-15 15:51:42,2022-01-15 16:01:40,Columbus Drive,40.71835519823214,-74.03891444206238,Liberty Light Rail,40.7112423,-74.0557013,member,598,1.008817541919387,598
110160,2022-08-27 02:32:22,2022-08-27 02:42:09,McGinley Square,40.7253399253558,-74.06762212514877,Jersey & 6th St,40.72528910781132,-74.04557168483734,casual,587,1.15755676358527,587
47772,2022-08-27 14:57:22,2022-08-27 14:59:15,Madison St & 10 St,40.74994325412246,-74.03586477041245,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,member,113,0.19390589821125387,113
23571,2017-08-21 17:55:16,2017-08-21 17:57:38,Grove St PATH,40.71958611647166,-74.04311746358871,Van Vorst Park,40.71848892,-74.047726625,member,142,0.25355055476659316,142
3500,2017-04-07 15:16:00,2017-04-07 15:20:17,Exchange Place,40.7162469,-74.0334588,Essex Light Rail,40.7127742,-74.0364857,member,257,0.2875357468583288,257
18040,2022-01-19 16:18:41,2022-01-19 16:34:24,Hamilton Park,40.727595966,-74.044247311,Grand St,40.71517767732029,-74.03768330812454,member,943,0.9235868971955022,943
27106,2022-12-25 17:04:04,2022-12-25 17:13:03,Warren St,40.7211236,-74.03805095,Montgomery St,40.71942,-74.05099,casual,539,0.6893908995421624,539
91227,2022-08-15 21:56:53,2022-08-15 21:59:25,McGinley Square,40.725335002,-74.067578912,Bergen Ave,40.722103786686034,-74.07145500183105,member,152,0.30185595497206663,152
30441,2022-04-12 07:20:19,2022-04-12 07:25:16,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,member,297,0.6065125756189473,297
74902,2022-08-23 10:08:54,2022-08-23 10:54:04,Van Vorst Park,40.71848892,-74.047726625,City Hall,40.7177325,-74.043845,casual,2710,0.21036815998308184,2710
46349,2022-12-21 16:43:23,2022-12-21 16:56:40,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,Clinton St & 7 St,40.74542,-74.03332,member,797,0.6818246502934234,797
50214,2022-08-18 08:14:09,2022-08-18 08:16:37,Newark Ave,40.72152515,-74.046304543,Monmouth and 6th,40.72568548362901,-74.04879033565521,member,148,0.3153414309745453,148
39574,2022-08-16 08:08:43,2022-08-16 08:15:42,Brunswick & 6th,40.72601172964625,-74.05038893222809,Grove St PATH,40.71958611647166,-74.04311746358871,member,419,0.5850721254680112,419
4980,2017-12-07 13:19:23,2017-12-07 13:25:13,Exchange Place,40.7162469,-74.0334588,Washington St,40.7242941,-74.0354826,member,350,0.565349288351666,350
36982,2022-04-02 00:37:22,2022-04-02 00:54:41,Morris Canal,40.7124188237569,-74.03852552175522,Newport Pkwy,40.7287448,-74.0321082,member,1039,1.1758300798833874,1039
22916,2022-08-15 19:35:58,2022-08-15 19:37:22,Grand St,40.71517767732029,-74.03768330812454,Morris Canal,40.7124188237569,-74.03852552175522,member,84,0.19543559067559801,84
6920,2017-12-11 11:23:33,2017-12-11 11:26:04,Jersey & 3rd,40.72333158646436,-74.04595255851744,Monmouth and 6th,40.72568548362901,-74.04879033565521,member,151,0.22039642152375705,151
5560,2017-12-08 07:52:57,2017-12-08 08:03:21,Sip Ave,40.73074262530658,-74.06378388404846,Lincoln Park,40.7246050998869,-74.07840594649315,member,624,0.8766498689342649,624
98901,2022-08-18 18:47:04,2022-08-18 19:03:49,Bloomfield St & 15 St,40.75453,-74.02658,Adams St & 2 St,40.73981372311843,-74.03690412640572,casual,1005,1.1509580720187578,1005
2638,2022-08-28 16:42:17,2022-08-28 16:46:47,Columbus Drive,40.71835519823214,-74.03891444206238,Essex Light Rail,40.7127742,-74.0364857,member,270,0.40566467871561196,270
37347,2022-04-13 13:02:13,2022-04-13 13:13:14,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,Newport Pkwy,40.7287448,-74.0321082,casual,661,0.8983126145735773,661
21989,2022-12-01 14:52:32,2022-12-01 14:56:49,Hoboken Terminal - River St & Hudson Pl,40.736206055,-74.029256582,11 St & Washington St,40.74998490907138,-74.02715027332306,member,257,0.9571815406852264,257
22839,2022-08-06 12:58:56,2022-08-06 13:04:16,Columbus Drive,40.71835519823214,-74.03891444206238,Morris Canal,40.7124188237569,-74.03852552175522,member,320,0.4101320351731448,320
38217,2022-04-18 17:47:28,2022-04-18 17:56:21,Grove St PATH,40.71958611647166,-74.04311746358871,Liberty Light Rail,40.7112423,-74.0557013,member,533,0.8763538267023054,533
6365,2022-01-19 09:43:15,2022-01-19 09:51:22,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,Adams St & 11 St,40.750915534784994,-74.03354063630104,member,487,1.0503998972120958,487
93895,2022-08-25 12:27:16,2022-08-25 12:30:15,Bloomfield St & 15 St,40.75453,-74.02658,8 St & Washington St,40.74598388291562,-74.02819901704788,member,179,0.5957938485695632,179
3358,2022-01-24 14:22:12,2022-01-24 15:04:43,Oakland Ave,40.7376037,-74.0524783,Oakland Ave,40.7376037,-74.0524783,member,2551,0.0,2551
2608,2017-01-09 07:55:01,2017-01-09 08:09:09,Hamilton Park,40.727595966,-74.044247311,Paulus Hook,40.7141454,-74.0335519,member,848,1.0847532740975994,848
61382,2022-08-18 23:51:08,2022-08-18 23:54:01,Washington St,40.7242941,-74.0354826,Harborside,40.7192517,-74.034234,member,173,0.3540582447132386,173
